statefip,year,race,bmprison,wmprison,bmpop,wmpop,error,crack,alcohol,income,ur,poverty,black,perc1519,aidscapita,state,parole,probation,capacity_rated,capacity_operational,capacity_design,bmprate,wmprate
21.0,2000.0,1.0,4850.0,8869.0,144079.0,1776414.0,0.0,2.1561319828033447,1.7400000095367432,24412.0,4.233333110809326,12.600000381469727,7.71604585647583,7.056998252868652,1.5313057899475098,Kentucky,4614.0,19620.0,11445.0,11196.0,,3366.208740234375,499.2642517089844
22.0,1985.0,1.0,9562.0,3718.0,618959.0,1486273.0,0.0,0.5119354128837585,2.490000009536743,12113.0,11.458333015441895,18.100000381469727,32.1361198425293,8.640042304992676,2.2679717540740967,Louisiana,3346.0,26638.0,11017.0,11017.0,11017.0,1544.8519287109375,250.1559295654297
22.0,1986.0,2.0,9845.0,3828.0,620168.0,1479600.0,0.0,0.5051649212837219,2.4200000762939453,12005.0,12.475000381469727,22.0,32.085269927978516,8.599615097045898,3.448676347732544,Louisiana,4166.0,27677.0,11080.0,11080.0,11080.0,1587.4730224609375,258.71856689453125
22.0,1987.0,1.0,10585.0,4117.0,614681.0,1452784.0,0.0,0.4838393032550812,2.3399999141693115,12212.0,11.800000190734863,25.100000381469727,32.02994155883789,8.47411060333252,5.293686866760254,Louisiana,7243.0,30313.0,11738.0,11738.0,11738.0,1722.0313720703125,283.3869323730469
22.0,1988.0,2.0,11213.0,4360.0,611207.0,1427598.0,0.0,1.3235210180282593,2.369999885559082,13036.0,10.5,22.799999237060547,31.985506057739258,8.305309295654297,6.480892181396484,Louisiana,7387.0,31218.0,12330.0,12330.0,12330.0,1834.566650390625,305.4081115722656
22.0,1989.0,1.0,11922.0,4637.0,609197.0,1409701.0,0.0,1.8554819822311401,2.380000114440918,13976.0,7.625,23.299999237060547,31.944276809692383,8.058594703674316,9.522857666015625,Louisiana,9177.0,32295.0,13535.0,13535.0,13535.0,1957.00244140625,328.93499755859375
22.0,1990.0,2.0,12830.0,4991.0,606004.0,1394023.0,0.0,1.2618860006332397,2.5399999618530273,15173.0,5.858333587646484,23.600000381469727,31.761110305786133,7.81550407409668,9.806866645812988,Louisiana,8877.0,30191.0,14697.0,14697.0,14697.0,2117.147705078125,358.0285339355469
22.0,1991.0,2.0,14135.0,4956.0,613195.0,1397427.0,0.0,1.5709290504455566,2.4600000381469727,15900.0,6.883333206176758,19.0,32.01483154296875,7.652002334594727,11.84968090057373,Louisiana,10331.0,30861.0,15493.0,15493.0,15493.0,2305.139404296875,354.65179443359375
22.0,1992.0,1.0,15303.0,4571.0,622213.0,1401749.0,0.0,1.863497018814087,2.509999990463257,16771.0,7.8416666984558105,24.5,32.316837310791016,7.644136428833008,14.74492359161377,Louisiana,12192.0,30468.0,17131.0,17131.0,17131.0,2459.447265625,326.0926208496094
22.0,1993.0,2.0,16424.0,4885.0,629481.0,1398685.0,0.0,1.5267490148544312,2.4700000286102295,17413.0,7.441666603088379,26.399999618530273,32.64448165893555,7.721824645996094,16.170778274536133,Louisiana,14463.0,32434.0,17131.0,17131.0,17131.0,2609.133544921875,349.2566223144531
22.0,1994.0,2.0,17593.0,5130.0,636310.0,1401389.0,0.0,1.6544749736785889,2.390000104904175,18411.0,7.541666507720947,25.700000762939453,32.91712188720703,7.864968299865723,17.044353485107422,Louisiana,17112.0,33604.0,15884.0,15675.0,,2764.847412109375,366.06536865234375
22.0,1995.0,2.0,18439.0,5282.0,642857.0,1404194.0,0.0,1.640457034111023,2.5,19077.0,6.691666603088379,19.700000762939453,33.166263580322266,8.052700996398926,18.429794311523438,Louisiana,19028.0,33753.0,17231.0,17804.0,,2868.28955078125,376.1588439941406
22.0,1996.0,1.0,19561.0,5603.0,647594.0,1403405.0,0.0,1.4188790321350098,2.440000057220459,19786.0,6.333333492279053,20.5,33.40609359741211,8.205344200134277,15.685821533203125,Louisiana,19082.0,35375.0,17631.0,17664.0,,3020.5654296875,399.2432556152344
22.0,1997.0,2.0,21085.0,6262.0,652289.0,1404864.0,0.0,1.8384939432144165,2.440000057220459,20681.0,5.724999904632568,16.299999237060547,33.59073257446289,8.28326416015625,10.517813682556152,Louisiana,19927.0,35453.0,18470.0,18467.0,,3232.462890625,445.7370910644531
22.0,1998.0,2.0,23149.0,6854.0,656411.0,1407425.0,0.0,1.8895479440689087,2.430000066757202,21772.0,5.3333330154418945,19.100000381469727,33.7578010559082,8.332867622375488,9.661413192749023,Louisiana,18759.0,33028.0,19016.0,18975.0,,3526.6015625,486.9886474609375
22.0,1999.0,1.0,23475.0,7183.0,660672.0,1406447.0,0.0,1.607848048210144,2.4600000381469727,22014.0,4.708333492279053,19.200000762939453,33.93404006958008,8.278270721435547,8.72038745880127,Louisiana,20716.0,35118.0,19174.0,19363.0,,3553.200439453125,510.7195739746094
22.0,2000.0,1.0,25374.0,7562.0,683490.0,1398018.0,0.0,0.9433820247650146,2.430000066757202,23079.0,4.949999809265137,17.200000762939453,34.08515930175781,8.140019416809082,9.038500785827637,Louisiana,22860.0,35854.0,19448.0,19701.0,,3712.417236328125,540.9086303710938
23.0,1985.0,2.0,15.0,1161.0,2571.0,557433.0,0.0,1.223291039466858,2.559999942779541,12556.0,5.550000190734863,11.899999618530273,0.42222335934638977,7.975681781768799,0.42983537912368774,Maine,,4451.0,1033.0,1033.0,1033.0,583.4305419921875,208.27615356445312
23.0,1986.0,1.0,11.0,1270.0,2682.0,560835.0,0.0,0.6235551238059998,2.559999942779541,13494.0,5.233333110809326,10.199999809265137,0.42071035504341125,7.9370503425598145,1.4526549577713013,Maine,,4620.0,1033.0,1033.0,1033.0,410.1416931152344,226.44805908203125
23.0,1987.0,1.0,15.0,1265.0,2795.0,568020.0,0.0,-0.5880330801010132,2.549999952316284,14546.0,4.3416666984558105,11.699999809265137,0.4181225299835205,7.799432754516602,0.5908469557762146,Maine,,4605.0,934.0,1237.0,934.0,536.672607421875,222.70343017578125
23.0,1988.0,2.0,15.0,1221.0,2934.0,577274.0,0.0,-0.011838000267744064,2.5399999618530273,15710.0,3.6500000953674316,13.199999809265137,0.4157986640930176,7.620739459991455,1.6611061096191406,Maine,,6059.0,934.0,934.0,934.0,511.2474365234375,211.51133728027344
23.0,1989.0,1.0,16.0,1378.0,3063.0,585040.0,0.0,0.058528099209070206,2.440000057220459,16803.0,4.0,10.399999618530273,0.4134279489517212,7.3802995681762695,2.295149803161621,Maine,,6851.0,1049.0,1049.0,1049.0,522.3637084960938,235.53944396972656
23.0,1990.0,2.0,29.0,1440.0,3153.0,590181.0,0.0,1.8605979681015015,2.3399999141693115,17376.0,5.275000095367432,13.100000381469727,0.40554872155189514,7.126381874084473,3.491055965423584,Maine,,7549.0,1193.0,1193.0,1193.0,919.7589721679688,243.99295043945312
23.0,1991.0,1.0,34.0,1463.0,3197.0,592093.0,0.0,0.21319299936294556,2.25,17526.0,7.566666603088379,14.100000381469727,0.41333240270614624,6.8651123046875,2.9909117221832275,Maine,36.0,6943.0,1193.0,1193.0,1193.0,1063.4970703125,247.08956909179688
23.0,1992.0,2.0,29.0,1411.0,3120.0,591566.0,0.0,0.24171429872512817,2.2300000190734863,18253.0,7.125,13.5,0.41557225584983826,6.719052314758301,3.552661657333374,Maine,39.0,8942.0,1353.0,1353.0,1353.0,929.4871826171875,238.5194549560547
23.0,1993.0,2.0,34.0,1368.0,3061.0,592726.0,0.0,0.8183290958404541,2.2200000286102295,18639.0,6.608333587646484,15.399999618530273,0.41577932238578796,6.6945881843566895,5.876187801361084,Maine,38.0,8712.0,1353.0,1353.0,1353.0,1110.7481689453125,230.79803466796875
23.0,1994.0,2.0,25.0,1383.0,2899.0,591724.0,0.0,0.8818413019180298,2.1700000762939453,19387.0,6.4666666984558105,9.399999618530273,0.4029828608036041,6.752922534942627,5.954957962036133,Maine,40.0,8638.0,1353.0,1353.0,1353.0,862.3663330078125,233.7238311767578
23.0,1995.0,2.0,26.0,1303.0,3033.0,591002.0,0.0,0.36363279819488525,2.190000057220459,20140.0,5.824999809265137,11.199999809265137,0.4339463710784912,6.8315534591674805,6.031460285186768,Maine,55.0,8641.0,1353.0,1353.0,1353.0,857.237060546875,220.4730224609375
23.0,1996.0,2.0,41.0,1357.5,3183.0,593639.0,0.0,1.1958680152893066,2.2200000286102295,21203.0,5.258333206176758,11.199999809265137,0.4610523283481598,6.911117076873779,2.802107095718384,Maine,57.0,7753.0,1490.0,1490.0,1490.0,1288.093017578125,228.67433166503906
23.0,1997.0,1.0,56.0,1412.0,3345.0,595309.0,0.0,2.77331805229187,2.190000057220459,22179.0,5.125,10.100000381469727,0.514698326587677,6.98093843460083,2.2314774990081787,Maine,67.0,7178.0,1437.0,1590.0,1437.0,1674.1405029296875,237.187744140625
23.0,1998.0,2.0,56.0,1433.0,3522.0,596189.0,0.0,1.9337079524993896,2.1600000858306885,23596.0,4.508333206176758,10.399999618530273,0.5688828825950623,7.042895793914795,1.5089820623397827,Maine,33.0,6953.0,1460.0,1629.0,1460.0,1590.0057373046875,240.36001586914062
23.0,1999.0,2.0,60.0,1508.0,3480.0,600783.0,0.0,1.0399980545043945,2.259999990463257,24484.0,3.950000047683716,10.600000381469727,0.5748649835586548,7.03026819229126,1.4998326301574707,Maine,28.0,7524.0,1460.0,1639.0,1460.0,1724.137939453125,251.00576782226562
23.0,2000.0,1.0,46.0,1394.0,3976.0,600927.0,0.0,1.1907559633255005,2.2899999618530273,25969.0,3.2750000953674316,10.100000381469727,0.6530922055244446,6.994507312774658,1.4875266551971436,Maine,28.0,7788.0,1428.0,1641.0,1460.0,1156.941650390625,231.9749298095703
24.0,1985.0,1.0,9093.0,3476.0,500313.0,1583237.0,0.0,1.022807002067566,2.809999942779541,17069.0,4.691666603088379,8.699999809265137,26.559768676757812,7.628580570220947,2.718546152114868,Maryland,7308.0,67138.0,,13328.0,9435.0,1817.4622802734375,219.55020141601562
24.0,1986.0,1.0,9333.0,3525.0,512655.0,1603794.0,0.0,1.4468929767608643,2.75,18068.0,4.558333396911621,9.199999809265137,26.521739959716797,7.497462272644043,4.122558116912842,Maryland,7494.0,69134.0,,13646.0,9544.0,1820.5225830078125,219.79132080078125
24.0,1987.0,1.0,9382.0,3597.0,524039.0,1627154.0,0.0,1.2968699932098389,2.740000009536743,19208.0,4.316666603088379,9.199999809265137,26.480854034423828,7.293130397796631,6.2634687423706055,Maryland,8063.0,72816.0,,13874.0,10958.0,1790.32470703125,221.06082153320312
24.0,1988.0,1.0,10031.0,3701.0,539832.0,1650799.0,0.0,2.8510971069335938,2.619999885559082,20582.0,4.116666793823242,9.800000190734863,26.44719696044922,7.057696342468262,7.770595073699951,Maryland,9225.0,78619.0,,14561.0,11352.0,1858.170654296875,224.19447326660156
24.0,1989.0,2.0,11674.0,4087.0,552964.0,1666774.0,0.0,3.6229751110076904,2.5399999618530273,21900.0,3.7249999046325684,9.0,26.412710189819336,6.765163421630859,11.613306045532227,Maryland,9862.0,84456.0,,16554.0,11477.0,2111.168212890625,245.20420837402344
24.0,1990.0,2.0,13135.0,3735.0,566810.0,1683893.0,0.0,2.0456531047821045,2.509999990463257,22852.0,4.550000190734863,9.899999618530273,26.21613311767578,6.482956409454346,14.229848861694336,Maryland,11192.0,82898.0,,17907.0,12246.0,2317.35498046875,221.8074493408203
24.0,1991.0,2.0,13946.0,4346.0,580748.0,1695123.0,0.0,1.941925048828125,2.3299999237060547,23304.0,6.224999904632568,9.100000381469727,26.69498062133789,6.181413173675537,17.790958404541016,Maryland,12350.0,77988.0,,18880.0,13984.0,2401.3857421875,256.382568359375
24.0,1992.0,1.0,14570.0,4387.0,593478.0,1702617.0,0.0,2.216754913330078,2.259999990463257,24139.0,6.583333492279053,11.800000190734863,27.14061737060547,6.049334526062012,20.717525482177734,Maryland,13058.0,82948.0,,19804.0,12856.0,2455.019287109375,257.66217041015625
24.0,1993.0,1.0,14816.0,4414.0,606399.0,1705322.0,0.0,3.2293078899383545,2.190000057220459,24720.0,5.991666793823242,9.699999809265137,27.67272186279297,6.014414310455322,24.980445861816406,Maryland,13858.0,80208.0,,20279.0,13361.0,2443.27587890625,258.8367614746094
24.0,1994.0,1.0,15454.0,4462.0,620056.0,1709088.0,0.0,3.640979051589966,2.1500000953674316,25587.0,5.1583333015441895,10.699999809265137,28.197813034057617,6.064550399780273,29.583560943603516,Maryland,14795.0,76940.0,,20952.0,12392.0,2492.35546875,261.0749206542969
24.0,1995.0,1.0,15879.0,4458.0,632372.0,1713417.0,0.0,3.5958619117736816,2.0899999141693115,26393.0,5.058333396911621,10.100000381469727,28.72117042541504,6.176507949829102,31.715770721435547,Maryland,15748.0,71029.0,,21589.0,13384.0,2511.02197265625,260.1818542480469
24.0,1996.0,1.0,16349.0,4605.0,645858.0,1713399.0,0.0,3.4638190269470215,2.0799999237060547,27393.0,4.941666603088379,10.300000190734863,29.284709930419922,6.3010149002075195,25.019630432128906,Maryland,16246.0,70553.0,,22885.0,,2531.361328125,268.7640075683594
24.0,1997.0,2.0,16423.0,4665.0,658002.0,1715224.0,0.0,3.7034969329833984,2.069999933242798,28666.0,4.758333206176758,8.399999618530273,29.803646087646484,6.442018032073975,14.910821914672852,Maryland,15763.0,74612.0,,22921.0,,2495.88916015625,271.97613525390625
24.0,1998.0,2.0,16690.0,4706.0,672023.0,1717285.0,0.0,3.85379695892334,2.0799999237060547,30317.0,4.2833333015441895,7.199999809265137,30.313568115234375,6.584309101104736,13.33470630645752,Maryland,15528.0,78051.0,,22688.0,,2483.5458984375,274.0372009277344
24.0,1999.0,2.0,17183.0,4760.0,684664.0,1720367.0,0.0,3.6284050941467285,2.0799999237060547,31796.0,3.5833332538604736,7.300000190734863,30.7781925201416,6.672497749328613,13.930892944335938,Maryland,15007.0,81286.0,,23213.0,,2509.6982421875,276.6851501464844
24.0,2000.0,2.0,17481.0,4788.0,689991.0,1656409.0,0.0,2.0084710121154785,2.0899999141693115,34257.0,3.566666603088379,7.400000095367432,31.120840072631836,6.746721267700195,12.197733879089355,Maryland,13666.0,81523.0,,23659.0,,2533.51123046875,289.0590515136719
25.0,1985.0,2.0,1740.0,3326.0,137444.0,2616369.0,0.0,2.1707561016082764,3.009999990463257,16910.0,4.0916666984558105,9.199999809265137,5.311074256896973,7.836946487426758,2.057075262069702,Massachusetts,4496.0,86597.0,3257.0,,,1265.9700927734375,127.12274169921875
25.0,1986.0,2.0,1721.0,3249.0,141701.0,2620922.0,0.0,2.6494369506835938,2.9600000381469727,18148.0,3.9833333492279053,9.199999809265137,5.304105758666992,7.760432720184326,3.4217522144317627,Massachusetts,3998.0,94945.0,3265.0,,,1214.5291748046875,123.9640121459961
25.0,1987.0,2.0,2001.0,3460.0,146015.0,2630055.0,0.0,3.9589130878448486,2.930000066757202,19575.0,3.3583333492279053,8.199999809265137,5.294887065887451,7.592573165893555,5.5593132972717285,Massachusetts,4018.0,97571.0,,,3790.0,1370.4071044921875,131.55618286132812
25.0,1988.0,2.0,2215.0,3602.0,150805.0,2645380.0,0.0,4.861462116241455,2.859999895095825,21341.0,3.299999952316284,8.5,5.288486480712891,7.38533878326416,7.172877788543701,Massachusetts,4333.0,92353.0,,,3891.0,1468.7841796875,136.1619110107422
25.0,1989.0,1.0,2657.0,3819.0,155576.0,2655509.0,0.0,5.5355610847473145,2.75,22342.0,4.166666507720947,8.800000190734863,5.282169818878174,7.115816116333008,9.475520133972168,Massachusetts,4688.0,88529.0,,,4494.0,1707.846923828125,143.81423950195312
25.0,1990.0,1.0,2895.0,4017.0,158499.0,2651961.0,0.0,3.914280891418457,2.630000114440918,23043.0,6.316666603088379,10.699999809265137,5.014848232269287,6.75360107421875,10.543550491333008,Massachusetts,4720.0,72459.0,,,4864.0,1826.5098876953125,151.47280883789062
25.0,1991.0,2.0,2899.0,4128.0,162624.0,2633877.0,0.0,4.9563798904418945,2.490000009536743,23432.0,8.833333015441895,11.0,5.176661491394043,6.171967506408691,13.5914945602417,Massachusetts,4944.0,54172.0,,,5650.0,1782.6396484375,156.72714233398438
25.0,1992.0,2.0,3062.0,4702.0,166869.0,2625515.0,0.0,4.617448806762695,2.380000114440918,24538.0,8.841667175292969,10.300000190734863,5.330801486968994,5.860774040222168,15.210553169250488,Massachusetts,4645.0,48312.0,,,6999.0,1834.9722900390625,179.0886688232422
25.0,1993.0,1.0,2883.0,4515.0,171348.0,2625468.0,0.0,5.0267109870910645,2.380000114440918,25176.0,7.324999809265137,10.699999809265137,5.468411922454834,5.806055545806885,17.209606170654297,Massachusetts,4370.0,47154.0,,,6902.0,1682.540771484375,171.96934509277344
25.0,1994.0,1.0,2866.0,4428.0,174554.0,2629273.0,0.0,6.110833168029785,2.380000114440918,26303.0,6.233333587646484,9.699999809265137,5.571592807769775,5.856027603149414,19.80233383178711,Massachusetts,4755.0,46670.0,,,6904.0,1641.8988037109375,168.4115753173828
25.0,1995.0,2.0,2718.0,4315.0,177485.0,2638722.0,0.0,5.642361164093018,2.3499999046325684,27457.0,5.474999904632568,11.0,5.657261848449707,5.948257923126221,18.839214324951172,Massachusetts,5256.0,43680.0,,,7603.0,1531.39697265625,163.52613830566406
25.0,1996.0,1.0,3328.0,5174.0,180662.0,2644359.0,0.0,5.480760097503662,2.3499999046325684,28933.0,4.583333492279053,10.100000381469727,5.766931533813477,6.083363056182861,12.411493301391602,Massachusetts,4836.0,44858.0,,,7938.0,1842.114013671875,195.6617889404297
25.0,1997.0,1.0,3290.0,5187.0,186151.0,2650080.0,0.0,5.6725077629089355,2.390000104904175,30498.0,4.083333492279053,12.199999809265137,5.941278457641602,6.22576904296875,6.151565074920654,Massachusetts,4596.0,46430.0,,,8138.0,1767.3824462890625,195.7299346923828
25.0,1998.0,2.0,3223.0,4930.0,191418.0,2657141.0,0.0,6.005205154418945,2.390000104904175,32524.0,3.4000000953674316,8.699999809265137,6.1078338623046875,6.374909400939941,5.070283889770508,Massachusetts,4489.0,46567.0,,,9162.0,1683.749755859375,185.5377655029297
25.0,1999.0,1.0,3034.0,4774.0,197255.0,2660541.0,0.0,5.438180923461914,2.390000104904175,34227.0,3.258333206176758,11.800000190734863,6.276429176330566,6.4648518562316895,5.033760070800781,Massachusetts,4304.0,46267.0,,,9162.0,1538.110595703125,179.43719482421875
25.0,2000.0,2.0,2837.0,4561.0,165651.0,2579901.0,0.0,3.3147170543670654,2.549999952316284,37756.0,2.758333206176758,9.800000190734863,6.406674861907959,6.479360103607178,4.778578758239746,Massachusetts,3703.0,45233.0,,,9162.0,1712.6368408203125,176.78973388671875
26.0,1985.0,1.0,9497.0,7108.0,571112.0,3775371.0,0.0,0.5000160932540894,2.5799999237060547,14773.0,10.050000190734863,14.5,14.541647911071777,8.272518157958984,0.6829290390014648,Michigan,6639.0,99365.0,,14387.0,,1662.896240234375,188.27288818359375
26.0,1986.0,2.0,11174.0,8224.0,578039.0,3788830.0,0.0,0.9245672821998596,2.559999942779541,15607.0,8.858333587646484,13.899999618530273,14.516467094421387,8.243592262268066,1.0954153537750244,Michigan,5703.0,102653.0,,16784.0,,1933.0875244140625,217.05909729003906
26.0,1987.0,1.0,12674.0,9533.0,585981.0,3805033.0,0.0,1.1666300296783447,2.5,16053.0,8.333333015441895,12.199999809265137,14.4890775680542,8.11923885345459,1.8827359676361084,Michigan,6342.0,110241.0,,20076.0,,2162.86865234375,250.53659057617188
26.0,1988.0,2.0,14939.0,10787.0,591364.0,3810512.0,0.0,1.4119269847869873,2.4700000286102295,17028.0,7.608333587646484,12.100000381469727,14.463719367980957,7.951054573059082,2.7767515182495117,Michigan,7677.0,115132.0,21454.0,,,2526.193603515625,283.0853271484375
26.0,1989.0,1.0,17290.0,12147.0,599287.0,3815202.0,0.0,1.3197790384292603,2.380000114440918,18225.0,7.183333396911621,13.199999809265137,14.43984317779541,7.711061477661133,4.030941486358643,Michigan,9890.0,122459.0,24850.0,,,2885.09521484375,318.3841857910156
26.0,1990.0,2.0,18616.0,13247.0,608363.0,3830590.0,0.0,1.0603840351104736,2.4200000762939453,18922.0,7.741666793823242,14.300000190734863,14.397829055786133,7.448880195617676,4.671733379364014,Michigan,11901.0,133439.0,26266.0,,,3060.01513671875,345.8214111328125
26.0,1991.0,2.0,19930.0,13951.0,616317.0,3859283.0,0.0,1.3602420091629028,2.259999990463257,19324.0,9.300000190734863,14.100000381469727,14.529696464538574,7.1351189613342285,5.563565731048584,Michigan,12275.0,136855.0,26209.0,,,3233.7255859375,361.49200439453125
26.0,1992.0,1.0,21272.0,15118.0,624466.0,3887181.0,0.0,1.2455610036849976,2.2100000381469727,20338.0,9.141666412353516,13.600000381469727,14.640060424804688,6.983336448669434,6.762270450592041,Michigan,13436.0,135012.0,27086.0,,,3406.430419921875,388.91937255859375
26.0,1993.0,2.0,21026.0,15554.0,632359.0,3907399.0,0.0,1.1861369609832764,2.180000066757202,21129.0,7.400000095367432,15.399999618530273,14.777654647827148,6.945462226867676,8.186485290527344,Michigan,14015.0,139753.0,27548.0,,,3325.010009765625,398.0653076171875
26.0,1994.0,2.0,21686.0,15915.0,639153.0,3929037.0,0.0,1.560479998588562,2.0999999046325684,22694.0,6.166666507720947,14.100000381469727,14.905190467834473,6.990783214569092,8.84583568572998,Michigan,12846.0,142640.0,27966.0,,,3392.927734375,405.06109619140625
26.0,1995.0,2.0,21859.0,16170.0,645861.0,3957067.0,0.0,1.363623023033142,2.059999942779541,23508.0,5.358333110809326,12.199999809265137,15.014130592346191,7.092259407043457,8.970453262329102,Michigan,13862.0,141436.0,,41371.0,,3384.474365234375,408.635986328125
